"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"zbeta1[13]",0.755767924934587,0.745283019167267,0.735777653700078,5952.5,0.95,0.34895341793869,1.24349658102974,NA,NA,NA,NA,NA,NA,NA
"zbeta1[14]",0.700408320260325,0.706055867861037,0.710094976497191,6267.4,0.95,0.316599305910595,1.10104882724666,NA,NA,NA,NA,NA,NA,NA
"zbeta1[15]",0.695238229134241,0.705756069930737,0.720042384985103,8123.9,0.95,0.234597016822664,1.14457912808893,NA,NA,NA,NA,NA,NA,NA
"zbeta1[16]",0.720134153847628,0.719658131816934,0.696992320724497,5266.5,0.95,0.347402742473565,1.07734744442982,NA,NA,NA,NA,NA,NA,NA
"zbeta1[17]",0.700446107213416,0.705607018746569,0.717936239968752,6775.8,0.95,0.351011157643877,1.04658580750178,NA,NA,NA,NA,NA,NA,NA
"zbeta1[18]",0.809463571505997,0.793691064362899,0.765354477507723,3854.9,0.95,0.445867809327741,1.16823880030138,NA,NA,NA,NA,NA,NA,NA
"zbeta1[19]",0.753293219337929,0.742333570996538,0.737547434416811,8823.9,0.95,0.25073601956554,1.23399989063324,NA,NA,NA,NA,NA,NA,NA
"zbeta1[20]",0.749499603799478,0.741693155571874,0.741468665513921,7002.9,0.95,0.310127679386486,1.2324820641893,NA,NA,NA,NA,NA,NA,NA
"zbeta1[21]",0.746212552835714,0.742861836622341,0.756278764089015,5899.1,0.95,0.331565424612082,1.19596898068025,NA,NA,NA,NA,NA,NA,NA
"zbeta1[22]",0.803028330655711,0.784761818061654,0.775119869353175,4772.8,0.95,0.435285680056875,1.23855726504225,NA,NA,NA,NA,NA,NA,NA
"zbeta1[23]",0.844040667712794,0.81855128043171,0.774698985830427,4151.2,0.95,0.453308877283193,1.2641374720058,NA,NA,NA,NA,NA,NA,NA
"zbeta1[24]",0.654399748864424,0.675091227001399,0.727554378174134,6487.6,0.95,0.173468247543218,1.09287154120985,NA,NA,NA,NA,NA,NA,NA
"zbeta1[25]",0.659370055264421,0.67994702198524,0.689734858654037,5863.5,0.95,0.169409326015412,1.10164773681257,NA,NA,NA,NA,NA,NA,NA
"zbeta2[1]",-0.0403165741516057,-0.0340394549214739,-0.0323608068536467,7760.3,0.95,-0.420822088330216,0.315069398476549,NA,NA,NA,NA,NA,NA,NA
"zbeta2[2]",0.0484813149217507,0.0372823143865375,0.0161709606540671,5271.4,0.95,-0.20624526950557,0.337594258456433,NA,NA,NA,NA,NA,NA,NA
"zbeta2[3]",-0.111227089179639,-0.100227329788049,-0.084460454683011,3855.1,0.95,-0.396610555758501,0.147270068090172,NA,NA,NA,NA,NA,NA,NA
"zbeta2[4]",-0.0194640876302352,-0.0202306053645115,-0.0191593128427545,6576.3,0.95,-0.396818662201931,0.371563787699275,NA,NA,NA,NA,NA,NA,NA
"zbeta2[5]",-0.027033045513799,-0.0226104052184971,-0.00908472297516383,4655.6,0.95,-0.265323608249763,0.205534461208169,NA,NA,NA,NA,NA,NA,NA
"zbeta2[6]",0.131909945185069,0.130642130895529,0.137488663723062,3161.9,0.95,-0.0908353149564178,0.358078533321127,NA,NA,NA,NA,NA,NA,NA
"zbeta2[7]",-0.040798160769404,-0.0351808862039031,-0.00844478150099981,2592.8,0.95,-0.417158081395173,0.272128540190229,NA,NA,NA,NA,NA,NA,NA
"zbeta2[8]",-0.116910352283224,-0.0875625209083779,-0.0502032140356097,4385.4,0.95,-0.548785180874241,0.229524033214545,NA,NA,NA,NA,NA,NA,NA
"zbeta2[9]",0.0381910114686047,0.0206641201457703,0.00465905790801791,5188.3,0.95,-0.315645053067878,0.423069532594951,NA,NA,NA,NA,NA,NA,NA
"zbeta2[10]",-0.115065748192402,-0.108468723493936,-0.102954413381154,3798.9,0.95,-0.356450816578836,0.110624197065709,NA,NA,NA,NA,NA,NA,NA
"zbeta2[11]",-0.0453008733534914,-0.0372011438943036,-0.0301210151194429,4579.8,0.95,-0.444644909031155,0.343963656511091,NA,NA,NA,NA,NA,NA,NA
"zbeta2[12]",-0.0398859155793569,-0.0331368702577557,-0.015121643106023,3923.1,0.95,-0.41586693835834,0.316812952366468,NA,NA,NA,NA,NA,NA,NA
"zbeta2[13]",0.00116318619323029,-0.00375315521474566,0.000707867410325247,5384.3,0.95,-0.338247555838687,0.351760751590252,NA,NA,NA,NA,NA,NA,NA
"zbeta2[14]",-0.0416412405701613,-0.0413552018540724,-0.0546953441105995,8436.6,0.95,-0.265704439509637,0.164655591314292,NA,NA,NA,NA,NA,NA,NA
"zbeta2[15]",0.00124426068578805,-0.00574436527743499,-0.00764453149612976,5266.5,0.95,-0.382928249546477,0.375876429129195,NA,NA,NA,NA,NA,NA,NA
"zbeta2[16]",0.0651859537030018,0.0462796544172696,0.0119443103673286,4332.4,0.95,-0.236192307943831,0.430297905509485,NA,NA,NA,NA,NA,NA,NA
"zbeta2[17]",-0.0416619889777542,-0.0362649073072533,-0.022462739259641,4920.9,0.95,-0.372629796337959,0.286403974660202,NA,NA,NA,NA,NA,NA,NA
"zbeta2[18]",0.0553888630157992,0.0341055418919327,0.00840265811556484,4183.9,0.95,-0.26875980702295,0.422474438463777,NA,NA,NA,NA,NA,NA,NA
"zbeta2[19]",-0.0178163051195375,-0.0199782299514813,-0.0213274801059105,5380.3,0.95,-0.38944817338824,0.389877429519638,NA,NA,NA,NA,NA,NA,NA
"zbeta2[20]",-0.00503652008565869,-0.0110449489912025,-0.0215907575465792,6290.8,0.95,-0.377528565383153,0.398355316174045,NA,NA,NA,NA,NA,NA,NA
"zbeta2[21]",-0.114817584421395,-0.108965951444869,-0.0769496130928847,5209.9,0.95,-0.33913431575464,0.0982057607155174,NA,NA,NA,NA,NA,NA,NA
"zbeta2[22]",-0.0548580461588211,-0.0445037619467402,-0.0192387232509221,7815.7,0.95,-0.402802553118487,0.283916651437034,NA,NA,NA,NA,NA,NA,NA
"zbeta2[23]",0.0100502647228305,0.00720509153297261,-0.00860610437079412,4335.8,0.95,-0.254273153248858,0.276153096526676,NA,NA,NA,NA,NA,NA,NA
"zbeta2[24]",0.0805219487135158,0.0657052587501673,0.0194340095135477,4101.4,0.95,-0.180501013227651,0.381065266335526,NA,NA,NA,NA,NA,NA,NA
"zbeta2[25]",-0.124014363067868,-0.111313296429331,-0.0656439155924701,5446.9,0.95,-0.410955083319199,0.132680213554459,NA,NA,NA,NA,NA,NA,NA
"zsigma",0.57295895825732,0.572496465766534,0.570021936258168,7172.6,0.95,0.464758693031783,0.673717977630508,NA,NA,NA,NA,NA,NA,NA
"zbeta0mu",0.0949802594243507,0.0956640443816041,0.0663950921347868,4473.3,0.95,-0.403123412616613,0.533057119460185,NA,NA,NA,NA,NA,NA,NA
"zbeta1mu",0.724854627359722,0.725167976609934,0.72897180334253,3251.3,0.95,0.49667369637432,0.93792358660475,NA,NA,NA,NA,NA,NA,NA
"zbeta2mu",-0.0211718331402215,-0.0216393238084002,-0.0242560884687724,8064,0.95,-0.157060470690915,0.117967607096039,NA,NA,NA,NA,NA,NA,NA
"zbeta0sigma",1.0657947534574,1.04502007157493,0.986649481405292,6750.7,0.95,0.717439760122784,1.46421449219793,NA,NA,NA,NA,NA,NA,NA
"zbeta1sigma",0.176129913778612,0.155909298112605,0.0651817992218246,1697.2,0.95,0.015618502332554,0.39119390784508,NA,NA,NA,NA,NA,NA,NA
"zbeta2sigma",0.157615971089061,0.149739702597502,0.136533442929414,2206.7,0.95,0.0155046629646216,0.303042426895155,NA,NA,NA,NA,NA,NA,NA
"nu",37.1596762371492,28.2103329189326,13.780057097396,4917.4,0.95,2.98705664653067,101.144025567979,NA,NA,NA,NA,NA,NA,NA
"beta0[1]",-162.061268754731,-144.854507261956,-143.621576050387,7674.5,0.95,-1212.50085521021,836.663674065385,NA,NA,NA,NA,NA,NA,NA
"beta0[2]",143.463141096587,113.565434854478,56.9283400176207,5637.9,0.95,-578.205175663724,889.66415831254,NA,NA,NA,NA,NA,NA,NA
"beta0[3]",-361.370863352409,-331.207511869671,-291.181675769643,3656.3,0.95,-1225.33581923948,437.127746327364,NA,NA,NA,NA,NA,NA,NA
"beta0[4]",-96.8935868677259,-95.6570290264052,-93.8956516196176,6764.3,0.95,-1193.31937914398,980.29065754651,NA,NA,NA,NA,NA,NA,NA
